ID,NM_UF,NM_MUNICIP,CD_GEOCODM_SUS,LONG,LAT
6392,RIO GRANDE DO NORTE,PRESIDENTE JUSCELINO,241030,-35.7056053223905,-6.10491278564986
6395,RIO GRANDE DO NORTE,PUREZA,241040,-35.5622682321378,-5.46591858591341
6400,RIO GRANDE DO NORTE,RAFAEL FERNANDES,241050,-38.2225028856897,-6.18649519808459
6401,RIO GRANDE DO NORTE,RAFAEL GODEIRO,241060,-37.7159740682361,-6.07829664776498
6402,RIO GRANDE DO NORTE,RIACHO DA CRUZ,241070,-37.9502747099434,-5.93580252202388
6403,RIO GRANDE DO NORTE,RIACHO DE SANTANA,241080,-38.3148330293793,-6.26473054680818
6404,RIO GRANDE DO NORTE,RIACHUELO,241090,-35.8262747639025,-5.81394696471208
6407,RIO GRANDE DO NORTE,RODOLFO FERNANDES,241100,-38.0628743291341,-5.78799361171139
6408,RIO GRANDE DO NORTE,TIBAU,241105,-37.2513026681358,-4.84143741044144
6409,RIO GRANDE DO NORTE,RUY BARBOSA,241110,-35.9354841632411,-5.87942894095812
6410,RIO GRANDE DO NORTE,SANTA CRUZ,241120,-36.0205165703447,-6.23007562338656
6411,RIO GRANDE DO NORTE,SANTANA DO MATOS,241140,-36.6541049650822,-5.95772715540178
6418,RIO GRANDE DO NORTE,SANTANA DO SERIDÓ,241142,-36.7368516418736,-6.77015175289955
6419,RIO GRANDE DO NORTE,SANTO ANTÔNIO,241150,-35.4751369839982,-6.30517392129752
6422,RIO GRANDE DO NORTE,SÃO BENTO DO NORTE,241160,-36.0354313533959,-5.05950106008262
6428,RIO GRANDE DO NORTE,SÃO BENTO DO TRAIRÍ,241170,-36.0868875014205,-6.34448121674061
6429,RIO GRANDE DO NORTE,SÃO FERNANDO,241180,-37.1854030398375,-6.38386107302845
6430,RIO GRANDE DO NORTE,SÃO FRANCISCO DO OESTE,241190,-38.1692961807558,-6.00063657053982
6431,RIO GRANDE DO NORTE,SÃO GONÇALO DO AMARANTE,241200,-35.3311560930852,-5.78955554020528
6445,RIO GRANDE DO NORTE,SÃO JOÃO DO SABUGI,241210,-37.2041396579503,-6.71122435001558
6446,RIO GRANDE DO NORTE,SÃO JOSÉ DE MIPIBU,241220,-35.2402746487129,-6.0704657116057
6456,RIO GRANDE DO NORTE,SÃO JOSÉ DO CAMPESTRE,241230,-35.7121150331211,-6.31556398064831
6459,RIO GRANDE DO NORTE,SÃO JOSÉ DO SERIDÓ,241240,-36.883258892934,-6.44879853464511
6461,RIO GRANDE DO NORTE,SÃO MIGUEL,241250,-38.4963439736539,-6.2123429186061
6462,RIO GRANDE DO NORTE,SÃO MIGUEL DO GOSTOSO,241255,-35.6412835112052,-5.1228571163116
6471,RIO GRANDE DO NORTE,SÃO PAULO DO POTENGI,241260,-35.7643696369494,-5.89982033377983
6473,RIO GRANDE DO NORTE,SÃO PEDRO,241270,-35.6403110302273,-5.89798028251298
6476,RIO GRANDE DO NORTE,SÃO RAFAEL,241280,-36.8903975641003,-5.80093422659101
6479,RIO GRANDE DO NORTE,SÃO TOMÉ,241290,-36.0736631485719,-5.97302234709679
6480,RIO GRANDE DO NORTE,SÃO VICENTE,241300,-36.6886618516821,-6.2149638781654
6481,RIO GRANDE DO NORTE,SENADOR ELÓI DE SOUZA,241310,-35.6956637751617,-6.03622642877325
6485,RIO GRANDE DO NORTE,SENADOR GEORGINO AVELINO,241320,-35.1241762279568,-6.15869433436923
6486,RIO GRANDE DO NORTE,SERRA DE SÃO BENTO,241330,-35.7034898198867,-6.41536699233032
6487,RIO GRANDE DO NORTE,SERRA DO MEL,241335,-37.0413013452291,-5.16524134820184
6509,RIO GRANDE DO NORTE,SERRA NEGRA DO NORTE,241340,-37.3949730105827,-6.66398433637305
6511,RIO GRANDE DO NORTE,SERRINHA,241350,-35.5013432340406,-6.27709152574771
6514,RIO GRANDE DO NORTE,SERRINHA DOS PINTOS,241355,-37.9615790488699,-6.1141293698225
6515,RIO GRANDE DO NORTE,SEVERIANO MELO,241360,-37.9565807059839,-5.77818776528756
6519,RIO GRANDE DO NORTE,SÍTIO NOVO,241370,-35.9104491798599,-6.10409158278198
6522,RIO GRANDE DO NORTE,TABOLEIRO GRANDE,241380,-38.0435675405776,-5.92675229224912
6523,RIO GRANDE DO NORTE,TAIPU,241390,-35.5988465612551,-5.61966667527279
6531,RIO GRANDE DO NORTE,TANGARÁ,241400,-35.8001895983091,-6.19735736831057
6538,RIO GRANDE DO NORTE,TENENTE ANANIAS,241410,-38.1792978897052,-6.47754371218665
6540,RIO GRANDE DO NORTE,TENENTE LAURENTINO CRUZ,241415,-36.7206601448861,-6.14723015948954
6541,RIO GRANDE DO NORTE,TIBAU DO SUL,241420,-35.0926003671736,-6.18807175929036
6546,RIO GRANDE DO NORTE,TIMBAÚBA DOS BATISTAS,241430,-37.2713399064401,-6.46328926305819
6547,RIO GRANDE DO NORTE,TOUROS,241440,-35.4552931657206,-5.20260680139676
6564,RIO GRANDE DO NORTE,TRIUNFO POTIGUAR,241445,-37.1837968505575,-5.86695901863489
6565,RIO GRANDE DO NORTE,UMARIZAL,241450,-37.8132584900854,-5.98990197956187
6567,RIO GRANDE DO NORTE,UPANEMA,241460,-37.2601469419864,-5.64179765927023
6578,RIO GRANDE DO NORTE,VÁRZEA,241470,-35.374790664391,-6.34879989073068
6579,RIO GRANDE DO NORTE,VENHA-VER,241475,-38.4912301676647,-6.31942283689552
6580,RIO GRANDE DO NORTE,VERA CRUZ,241480,-35.428109527209,-6.04560848179296
6585,RIO GRANDE DO NORTE,VIÇOSA,241490,-37.9474090159692,-5.99185717473434
6586,RIO GRANDE DO NORTE,VILA FLOR,241500,-35.0761274954455,-6.31279187093585
6587,PARAÍBA,ÁGUA BRANCA,250010,-37.6422090442572,-7.51107015055765
6591,PARAÍBA,AGUIAR,250020,-38.1775818446374,-7.09480576245307
6592,PARAÍBA,ALAGOA GRANDE,250030,-35.6338919827495,-7.036775
6595,PARAÍBA,ALAGOA NOVA,250040,-35.75945653982,-7.05779882533355
6597,PARAÍBA,ALAGOINHA,250050,-35.5454913506159,-6.94814040463241
6600,PARAÍBA,ALCANTIL,250053,-36.0606043308864,-7.74147703829654
6603,PARAÍBA,ALGODÃO DE JANDAÍRA,250057,-36.0060933987894,-6.90469403776756
6604,PARAÍBA,ALHANDRA,250060,-34.9119851554492,-7.43299530218586
6606,PARAÍBA,SÃO JOÃO DO RIO DO PEIXE,250070,-38.445453570848,-6.73443082832052
6611,PARAÍBA,AMPARO,250073,-37.0647752481212,-7.5672115216128
6612,PARAÍBA,APARECIDA,250077,-38.0833382545419,-6.78369514151856
6616,PARAÍBA,ARAÇAGI,250080,-35.3832990883057,-6.85169661748309
6623,PARAÍBA,ARARA,250090,-35.7595417215504,-6.82619172120958
6624,PARAÍBA,ARARUNA,250100,-35.7359805119437,-6.53144702131672
6630,PARAÍBA,AREIA,250110,-35.7033914011072,-6.965515
6635,PARAÍBA,AREIA DE BARAÚNAS,250115,-36.9435079583787,-7.12369501302357
6637,PARAÍBA,AREIAL,250120,-35.9228094312866,-7.04996108869381
6638,PARAÍBA,AROEIRAS,250130,-35.7155929489148,-7.54846202270723
6641,PARAÍBA,ASSUNÇÃO,250135,-36.7331874760572,-7.0763269436714
6642,PARAÍBA,BAÍA DA TRAIÇÃO,250140,-34.9499310949655,-6.67952912303058
6656,PARAÍBA,BANANEIRAS,250150,-35.6315999027685,-6.74963727499996
6662,PARAÍBA,BARAÚNA,250153,-36.2530413530428,-6.64240503523788
6663,PARAÍBA,BARRA DE SANTANA,250157,-35.9963140811176,-7.52283378063902
6669,PARAÍBA,BARRA DE SANTA ROSA,250160,-36.0597726422183,-6.72025267755581
6672,PARAÍBA,BARRA DE SÃO MIGUEL,250170,-36.3215359677565,-7.75267062619654
6675,PARAÍBA,BAYEUX,250180,-34.9291858200857,-7.132276485
6676,PARAÍBA,BELÉM,250190,-35.5362740820625,-6.69404260977741
6678,PARAÍBA,BELÉM DO BREJO DO CRUZ,250200,-37.5395024822564,-6.18857499767009
6679,PARAÍBA,BERNARDINO BATISTA,250205,-38.5488692212462,-6.45354779321651
6682,PARAÍBA,BOA VENTURA,250210,-38.2189508765067,-7.42228214528533
6684,PARAÍBA,BOA VISTA,250215,-36.2353736587535,-7.25791308057967
6685,PARAÍBA,BOM JESUS,250220,-38.6551428070451,-6.8179576511972
6687,PARAÍBA,BOM SUCESSO,250230,-37.9300236973884,-6.44504672298809
6689,PARAÍBA,BONITO DE SANTA FÉ,250240,-38.5164953050679,-7.31076308185791
6691,PARAÍBA,BOQUEIRÃO,250250,-36.133404750711,-7.48264791987131
6696,PARAÍBA,IGARACY,250260,-38.1466946448252,-7.17931929137953
6697,PARAÍBA,BORBOREMA,250270,-35.5993759656005,-6.80430588310093
6698,PARAÍBA,BREJO DO CRUZ,250280,-37.5001626416753,-6.3477076067963
6699,PARAÍBA,BREJO DOS SANTOS,250290,-37.8237101751213,-6.37618330821286
6700,PARAÍBA,CAAPORÃ,250300,-34.9178501439554,-7.51428764137233
6703,PARAÍBA,CABACEIRAS,250310,-36.2843418898015,-7.49066987370998
6705,PARAÍBA,CABEDELO,250320,-34.8394300208048,-6.96698306327964
6707,PARAÍBA,CACHOEIRA DOS ÍNDIOS,250330,-38.6783031916559,-6.92393585280371
6712,PARAÍBA,CACIMBA DE AREIA,250340,-37.1582169542224,-7.12847337694278
6713,PARAÍBA,CACIMBA DE DENTRO,250350,-35.7928209013797,-6.64001674704108
6716,PARAÍBA,CACIMBAS,250355,-37.0604021093534,-7.21235930264992
6718,PARAÍBA,CAIÇARA,250360,-35.4691142820996,-6.61746979091996
6719,PARAÍBA,CAJAZEIRAS,250370,-38.5605303718409,-6.8904645
6723,PARAÍBA,CAJAZEIRINHAS,250375,-37.7991843341113,-6.96269281318218
6724,PARAÍBA,CALDAS BRANDÃO,250380,-35.3423820919597,-7.17175143704308
6726,PARAÍBA,CAMALAÚ,250390,-36.8316105814858,-7.89124209512659
6729,PARAÍBA,CAMPINA GRANDE,250400,-35.8838591147815,-7.22149704
6735,PARAÍBA,CAPIM,250403,-35.1677387140512,-6.91084437486816
6738,PARAÍBA,CARAÚBAS,250407,-36.4954780726943,-7.73109937240817
6739,PARAÍBA,CARRAPATEIRA,250410,-38.3442167253342,-7.03965424145217
6740,PARAÍBA,CASSERENGUE,250415,-35.8163048294656,-6.78376032573468
6741,PARAÍBA,CATINGUEIRA,250420,-37.6107199033242,-7.12520978356176
6743,PARAÍBA,CATOLÉ DO ROCHA,250430,-37.7485000905939,-6.346752995
6750,PARAÍBA,CATURITÉ,250435,-36.0206588240689,-7.41961832073032
6753,PARAÍBA,CONCEIÇÃO,250440,-38.5091579595304,-7.56022508662484
6757,PARAÍBA,CONDADO,250450,-37.6039713346287,-6.91230677729076
6758,PARAÍBA,CONDE,250460,-34.9071513370733,-7.26357182671599
6763,PARAÍBA,CONGO,250470,-36.6615328551699,-7.79257077750369
6764,PARAÍBA,COREMAS,250480,-37.945537275175,-7.01691828418342
6765,PARAÍBA,COXIXOLA,250485,-36.6048295218776,-7.62879696062795
6766,PARAÍBA,CRUZ DO ESPÍRITO SANTO,250490,-35.0914891261586,-7.14133696188833
6771,PARAÍBA,CUBATI,250500,-36.3479297161771,-6.86236060920264
6772,PARAÍBA,CUITÉ,250510,-36.1532081655002,-6.48555530115429
6775,PARAÍBA,CUITEGI,250520,-35.5257412326659,-6.89581374261491
6776,PARAÍBA,CUITÉ DE MAMANGUAPE,250523,-35.2528248925397,-6.91415747337448
6782,PARAÍBA,CURRAL DE CIMA,250527,-35.2670572687864,-6.71743002924733
6784,PARAÍBA,CURRAL VELHO,250530,-38.2003914462447,-7.53808510765584
6785,PARAÍBA,DAMIÃO,250535,-35.9099425357662,-6.63189740734812
6786,PARAÍBA,DESTERRO,250540,-37.0921693225256,-7.29144753043202
6788,PARAÍBA,VISTA SERRANA,250550,-37.5679145327464,-6.74068727242421
6789,PARAÍBA,DIAMANTE,250560,-38.2650442086435,-7.42358342115025
6791,PARAÍBA,DONA INÊS,250570,-35.6225406506041,-6.60212273515188
6794,PARAÍBA,DUAS ESTRADAS,250580,-35.4181768047992,-6.68813295468359
6795,PARAÍBA,EMAS,250590,-37.7145859750777,-7.10799223236892
6796,PARAÍBA,ESPERANÇA,250600,-35.8585932869695,-7.020685
6800,PARAÍBA,FAGUNDES,250610,-35.7846088757702,-7.36306160444852
6801,PARAÍBA,FREI MARTINHO,250620,-36.4520440619056,-6.40451585235458
6802,PARAÍBA,GADO BRAVO,250625,-35.7906509034521,-7.5829411773177
6804,PARAÍBA,GUARABIRA,250630,-35.4899649848849,-6.852715
6811,PARAÍBA,GURINHÉM,250640,-35.4281860624289,-7.12321566843337
6814,PARAÍBA,GURJÃO,250650,-36.4862761217649,-7.24622166093218
6815,PARAÍBA,IBIARA,250660,-38.4055678575028,-7.49785122454589
6818,PARAÍBA,IMACULADA,250670,-37.5100748563998,-7.38853726132228
6821,PARAÍBA,INGÁ,250680,-35.6176892168187,-7.29502691351019
6825,PARAÍBA,ITABAIANA,250690,-35.3375333858727,-7.3309315
6830,PARAÍBA,ITAPORANGA,250700,-38.1525731066856,-7.30398046311692
6831,PARAÍBA,ITAPOROROCA,250710,-35.246295714605,-6.8299201630414
6832,PARAÍBA,ITATUBA,250720,-35.6281612500039,-7.37495775502352
6836,PARAÍBA,JACARAÚ,250730,-35.2942824484025,-6.6129685867326
6838,PARAÍBA,JERICÓ,250740,-37.808641377421,-6.55619499094078
6840,PARAÍBA,JOÃO PESSOA,250750,-34.8733848135386,-7.14938202
6841,PARAÍBA,JUAREZ TÁVORA,250760,-35.5911781067138,-7.1663446273336
6842,PARAÍBA,JUAZEIRINHO,250770,-36.5707010055171,-7.06536831063555
6844,PARAÍBA,JUNCO DO SERIDÓ,250780,-36.716441226086,-6.9933376488561
6846,PARAÍBA,JURIPIRANGA,250790,-35.2394540486469,-7.37029077318249
6847,PARAÍBA,JURU,250800,-37.819264489008,-7.53430713843463
6850,PARAÍBA,LAGOA,250810,-37.9150900701029,-6.59420861333486
6851,PARAÍBA,LAGOA DE DENTRO,250820,-35.3770436482357,-6.67059904965351
6854,PARAÍBA,LAGOA SECA,250830,-35.8514401351463,-7.15841248855856
6856,PARAÍBA,LASTRO,250840,-38.1792184928311,-6.51653062578422
6858,PARAÍBA,LIVRAMENTO,250850,-36.94862930397,-7.3790028227583
6859,PARAÍBA,LOGRADOURO,250855,-35.4432993555945,-6.61537142228734
6861,PARAÍBA,LUCENA,250860,-34.8746090973938,-6.89884933841366
6863,PARAÍBA,MÃE D'ÁGUA,250870,-37.428160994959,-7.25704909269706
6865,PARAÍBA,MALTA,250880,-37.5177757103802,-6.90718512349047
6866,PARAÍBA,MAMANGUAPE,250890,-35.1238932020901,-6.83371514693319
6873,PARAÍBA,MANAÍRA,250900,-38.1530716660803,-7.70461414156368
6875,PARAÍBA,MARCAÇÃO,250905,-35.0139243934696,-6.77005417404741
6882,PARAÍBA,MARI,250910,-35.3185424166403,-7.056384
6884,PARAÍBA,MARIZÓPOLIS,250915,-38.3553961303769,-6.84467427702503
6886,PARAÍBA,MASSARANDUBA,250920,-35.7375152076896,-7.18019947108161
6887,PARAÍBA,MATARACA,250930,-35.0485576738377,-6.60051865435005
6889,PARAÍBA,MATINHAS,250933,-35.7709374162111,-7.12116834374255
6890,PARAÍBA,MATO GROSSO,250937,-37.7115726982213,-6.5426334911734
6891,PARAÍBA,MATURÉIA,250939,-37.3504338850628,-7.26593000193745
6892,PARAÍBA,MOGEIRO,250940,-35.4824246020059,-7.30948053230429
6897,PARAÍBA,MONTADAS,250950,-35.9582754292669,-7.08909633845498
6898,PARAÍBA,MONTE HOREBE,250960,-38.5836574944156,-7.20952640226047
6899,PARAÍBA,MONTEIRO,250970,-37.1226806805604,-7.892217
6902,PARAÍBA,MULUNGU,250980,-35.4651434243147,-7.02788603160562
6905,PARAÍBA,NATUBA,250990,-35.5561446826129,-7.64097882478663
6910,PARAÍBA,NAZAREZINHO,251000,-38.3189125786079,-6.9127009191105
6912,PARAÍBA,NOVA FLORESTA,251010,-36.2024954255349,-6.45613994183283
6913,PARAÍBA,NOVA OLINDA,251020,-38.0410502007873,-7.47684278075379
6915,PARAÍBA,NOVA PALMEIRA,251030,-36.4187129743523,-6.67660584264479
6916,PARAÍBA,OLHO D'ÁGUA,251040,-37.7526855285604,-7.22497264854926
6918,PARAÍBA,OLIVEDOS,251050,-36.2436652193579,-6.98822562229028
6919,PARAÍBA,OURO VELHO,251060,-37.1543789425132,-7.61865212451032
6920,PARAÍBA,PARARI,251065,-36.6583244439251,-7.31670010077819
6921,PARAÍBA,PASSAGEM,251070,-37.0543919436503,-7.13281959666244
6922,PARAÍBA,PATOS,251080,-37.2769133372926,-7.02449166821925
6925,PARAÍBA,PAULISTA,251090,-37.6210556739873,-6.59406157976211
6928,PARAÍBA,PEDRA BRANCA,251100,-38.0722463078192,-7.42656442613012
6929,PARAÍBA,PEDRA LAVRADA,251110,-36.4720503638462,-6.75788146064519
6931,PARAÍBA,PEDRAS DE FOGO,251120,-35.1131779827065,-7.4015385
6935,PARAÍBA,PIANCÓ,251130,-37.926519001178,-7.1925698759973
6937,PARAÍBA,PICUÍ,251140,-36.3470460251457,-6.51013565740654
6940,PARAÍBA,PILAR,251150,-35.2598804076248,-7.25988798491644
6944,PARAÍBA,PILÕES,251160,-35.6155405946994,-6.86922052824915
6945,PARAÍBA,PILÕEZINHOS,251170,-35.530585704033,-6.84056878304328
6946,PARAÍBA,PIRPIRITUBA,251180,-35.4977157927507,-6.78080009845509
6947,PARAÍBA,PITIMBU,251190,-34.8139304142683,-7.48241339603127
6956,PARAÍBA,POCINHOS,251200,-36.0564422810101,-7.07861726936986
6958,PARAÍBA,POÇO DANTAS,251203,-38.4971655332399,-6.4071756420217
6961,PARAÍBA,POÇO DE JOSÉ DE MOURA,251207,-38.5099999913196,-6.57691881585499
6963,PARAÍBA,POMBAL,251210,-37.798267271363,-6.769855485
6966,PARAÍBA,PRATA,251220,-37.0823339751871,-7.69698308434496
6967,PARAÍBA,PRINCESA ISABEL,251230,-37.9936640096162,-7.73386645898496
6972,PARAÍBA,PUXINANÃ,251240,-35.9584940731246,-7.1489066440629
6973,PARAÍBA,QUEIMADAS,251250,-35.8994339112229,-7.3607915
6980,PARAÍBA,QUIXABÁ,251260,-37.1470987043486,-7.03081760657396
6981,PARAÍBA,REMÍGIO,251270,-35.7958331901249,-6.96629295198897
6982,PARAÍBA,PEDRO RÉGIS,251272,-35.2930058538096,-6.64447149726608
6984,PARAÍBA,RIACHÃO,251274,-35.6627216943535,-6.54267652788993
6986,PARAÍBA,RIACHÃO DO BACAMARTE,251275,-35.6553876583291,-7.25059477327924
6988,PARAÍBA,RIACHÃO DO POÇO,251276,-35.2612426920122,-7.15150361574026
6991,PARAÍBA,RIACHO DE SANTO ANTÔNIO,251278,-36.1567097727418,-7.69029534454018
6992,PARAÍBA,RIACHO DOS CAVALOS,251280,-37.6538353910347,-6.43649424914114
6993,PARAÍBA,RIO TINTO,251290,-35.0788522259515,-6.8084485
7005,PARAÍBA,SALGADINHO,251300,-36.8455028942862,-7.10303473308871
7007,PARAÍBA,SALGADO DE SÃO FÉLIX,251310,-35.4433017394971,-7.35535731371706
7012,PARAÍBA,SANTA CECÍLIA,251315,-35.877474466628,-7.74290596221598
7014,PARAÍBA,SANTA CRUZ,251320,-38.0605555920097,-6.53501416751783
7017,PARAÍBA,SANTA HELENA,251330,-38.6427896706556,-6.71869419964293
7019,PARAÍBA,SANTA INÊS,251335,-38.5595999296318,-7.62777971854304
7020,PARAÍBA,SANTA LUZIA,251340,-36.9216783300447,-6.87186326188252
7021,PARAÍBA,SANTANA DE MANGUEIRA,251350,-38.3325811539417,-7.55121340952874
7022,PARAÍBA,SANTANA DOS GARROTES,251360,-37.9850430999296,-7.38764445972837
7025,PARAÍBA,SANTARÉM,251365,-38.4791522142449,-6.48405529669128
7028,PARAÍBA,SANTA RITA,251370,-34.9658392782709,-7.1380845
7036,PARAÍBA,SANTA TERESINHA,251380,-37.4417177954698,-7.08419170526247
7037,PARAÍBA,SANTO ANDRÉ,251385,-36.6309754330546,-7.22048912283316
7038,PARAÍBA,SÃO BENTO,251390,-37.449349664422,-6.48930754079141
7041,PARAÍBA,SÃO BENTINHO,251392,-37.7227213005654,-6.89030850899754
7043,PARAÍBA,SÃO DOMINGOS DO CARIRI,251394,-36.4359294005056,-7.63299070250314
7044,PARAÍBA,SÃO DOMINGOS,251396,-37.9426027474446,-6.81592498091653
7045,PARAÍBA,SÃO FRANCISCO,251398,-38.0971412339127,-6.61927998240531
7047,PARAÍBA,SÃO JOÃO DO CARIRI,251400,-36.5315209358872,-7.39020133575512
7049,PARAÍBA,SÃO JOÃO DO TIGRE,251410,-36.8457433215685,-8.08104288936475
7052,PARAÍBA,SÃO JOSÉ DA LAGOA TAPADA,251420,-38.1577701892674,-6.94423148941398
7053,PARAÍBA,SÃO JOSÉ DE CAIANA,251430,-38.2978233702354,-7.24915963108365
7054,PARAÍBA,SÃO JOSÉ DE ESPINHARAS,251440,-37.3251148399789,-6.84417960846357
7055,PARAÍBA,SÃO JOSÉ DOS RAMOS,251445,-35.3779610544874,-7.24712735721632
7056,PARAÍBA,SÃO JOSÉ DE PIRANHAS,251450,-38.5010748206497,-7.12086995744378
7059,PARAÍBA,SÃO JOSÉ DE PRINCESA,251455,-38.0988027202559,-7.7429694507639
7060,PARAÍBA,SÃO JOSÉ DO BONFIM,251460,-37.3092447284815,-7.16091497735897
7061,PARAÍBA,SÃO JOSÉ DO BREJO DO CRUZ,251465,-37.3538296761784,-6.21291534073982
7062,PARAÍBA,SÃO JOSÉ DO SABUGI,251470,-36.7974932181972,-6.77553140683712
7063,PARAÍBA,SÃO JOSÉ DOS CORDEIROS,251480,-36.8027778195065,-7.39264269695839
7064,PARAÍBA,SÃO MAMEDE,251490,-37.0948573852401,-6.93022837139016
7065,PARAÍBA,SÃO MIGUEL DE TAIPU,251500,-35.2104513918798,-7.24923353038705
7066,PARAÍBA,SÃO SEBASTIÃO DE LAGOA DE ROÇA,251510,-35.8664139115223,-7.10094595524404
7067,PARAÍBA,SÃO SEBASTIÃO DO UMBUZEIRO,251520,-37.0084169780022,-8.15711875468474
7068,PARAÍBA,SAPÉ,251530,-35.2304326165497,-7.087111
7079,PARAÍBA,SERIDÓ,251540,-36.4107641095568,-6.85690856317292
7081,PARAÍBA,SERRA BRANCA,251550,-36.6556668629229,-7.4805025244756
7085,PARAÍBA,SERRA DA RAIZ,251560,-35.4427388368849,-6.68551765005369
7086,PARAÍBA,SERRA GRANDE,251570,-38.3748947870419,-7.21414775784029
7087,PARAÍBA,SERRA REDONDA,251580,-35.6742704972443,-7.18254942468272
7088,PARAÍBA,SERRARIA,251590,-35.6441425707571,-6.81708894284731
7089,PARAÍBA,SERTÃOZINHO,251593,-35.4417507457045,-6.75079754596171
7090,PARAÍBA,SOBRADO,251597,-35.2381954790313,-7.14457561363735
7092,PARAÍBA,SOLÂNEA,251600,-35.6561584077255,-6.7598975
7094,PARAÍBA,SOLEDADE,251610,-36.362664860377,-7.05874137777625
7096,PARAÍBA,SOSSÊGO,251615,-36.2482238788383,-6.76752752888267
7099,PARAÍBA,SOUSA,251620,-38.2296050806011,-6.763378005
7108,PARAÍBA,SUMÉ,251630,-36.8802761457321,-7.67105361514705
7111,PARAÍBA,TACIMA,251640,-35.6388366564942,-6.48891694245472
7115,PARAÍBA,TAPEROÁ,251650,-36.8289985342818,-7.20953935099688
7116,PARAÍBA,TAVARES,251660,-37.8785919324605,-7.63570844619416
7121,PARAÍBA,TEIXEIRA,251670,-37.2515615776267,-7.22370290861476
7122,PARAÍBA,TENÓRIO,251675,-36.6279998744085,-6.93826040293171
7123,PARAÍBA,TRIUNFO,251680,-38.598098331275,-6.5768355073857
7125,PARAÍBA,UIRAÚNA,251690,-38.4070270101528,-6.52492709513081
7130,PARAÍBA,UMBUZEIRO,251700,-35.6714708228878,-7.69820632935525
7133,PARAÍBA,VÁRZEA,251710,-36.9927210043315,-6.77080724678283
7134,PARAÍBA,VIEIRÓPOLIS,251720,-38.2778434980653,-6.54571355168578
7136,PARAÍBA,ZABELÊ,251740,-37.0935519728886,-8.0768741972494
7137,PERNAMBUCO,ABREU E LIMA,260005,-34.8991305847304,-7.90444899
7140,PERNAMBUCO,AFOGADOS DA INGAZEIRA,260010,-37.6376860181022,-7.74832758583151
7145,PERNAMBUCO,AFRÂNIO,260020,-41.0057973410949,-8.51109128375517
7152,PERNAMBUCO,AGRESTINA,260030,-35.94677683746,-8.455973
7158,PERNAMBUCO,ÁGUA PRETA,260040,-35.5185573511919,-8.70912255231174
7167,PERNAMBUCO,ÁGUAS BELAS,260050,-37.1219571685606,-9.1145895
7176,PERNAMBUCO,ALAGOINHA,260060,-36.7754560083166,-8.46627052298468
7181,PERNAMBUCO,ALIANÇA,260070,-35.228501497065,-7.60472980846341
7191,PERNAMBUCO,ALTINHO,260080,-36.0596997585832,-8.4895925
7194,PERNAMBUCO,AMARAJI,260090,-35.4507729209957,-8.378487
7197,PERNAMBUCO,ANGELIM,260100,-36.2848143554983,-8.89037420790994
7199,PERNAMBUCO,ARAÇOIABA,260105,-35.0939665275382,-7.78564187251451
7201,PERNAMBUCO,ARARIPINA,260110,-40.5024605749941,-7.5781415
7210,PERNAMBUCO,ARCOVERDE,260120,-37.0565055646245,-8.4239405
7214,PERNAMBUCO,BARRA DE GUABIRABA,260130,-35.6628188858245,-8.42093503757972
7215,PERNAMBUCO,BARREIROS,260140,-35.1990859873173,-8.81413799010685
7225,PERNAMBUCO,BELÉM DE MARIA,260150,-35.8399240901317,-8.6212019106173
7227,PERNAMBUCO,BELÉM DO SÃO FRANCISCO,260160,-38.9615995649726,-8.75146278008585
7230,PERNAMBUCO,BELO JARDIM,260170,-36.420035083018,-8.3352954393583
7240,PERNAMBUCO,BETÂNIA,260180,-38.0387381366471,-8.26984078962668
7243,PERNAMBUCO,BEZERROS,260190,-35.754487945878,-8.2353595
7250,PERNAMBUCO,BODOCÓ,260200,-39.9361631850394,-7.77934262699137
7255,PERNAMBUCO,BOM CONSELHO,260210,-36.679314385707,-9.16338298488547
7263,PERNAMBUCO,BOM JARDIM,260220,-35.5871395022878,-7.79951218074002
7272,PERNAMBUCO,BONITO,260230,-35.7285279259275,-8.4722605
7279,PERNAMBUCO,BREJÃO,260240,-36.5646966592673,-9.02724915072048
7281,PERNAMBUCO,BREJINHO,260250,-37.2873345539798,-7.3456712759663
7285,PERNAMBUCO,BREJO DA MADRE DE DEUS,260260,-36.3703914413319,-8.1489565
7298,PERNAMBUCO,BUENOS AIRES,260270,-35.3295704142006,-7.72437221003539
7300,PERNAMBUCO,BUÍQUE,260280,-37.156988114845,-8.62205904068232
7311,PERNAMBUCO,CABO DE SANTO AGOSTINHO,260290,-35.0384889718131,-8.28986423029788
7322,PERNAMBUCO,CABROBÓ,260300,-39.3098413379707,-8.51510548326908
7346,PERNAMBUCO,CACHOEIRINHA,260310,-36.2359914117891,-8.48683107303865
7349,PERNAMBUCO,CAETÉS,260320,-36.6248040076124,-8.77559484478882
7351,PERNAMBUCO,CALÇADO,260330,-36.3332880795364,-8.73837794373232
7354,PERNAMBUCO,CALUMBI,260340,-38.1537459242791,-7.93842732667504
7357,PERNAMBUCO,CAMARAGIBE,260345,-34.9957213563856,-8.0205217674976
